web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917396-8332","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/3019-Jubilee-Ln-Fairfield-CA-94533/2082445497_zpid/","Fairfield, CA 94533","For sale","3019 Jubilee Ln,","","","3","https://www.zillow.com/fairfield-ca/3_p/","","","","","2,105","4","3","$577,081","$578,390","Single Family","2019","No Data","No Data","Single Family","5,227 sqft","$2,750/mo","4","3","3","{""targetDiv"":""gpt-ad-0b12928d-3691-4503-a24a-bcf6690c7612"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3019 Jubilee Ln"",""bd"":""4"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""2082445497"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""8370306257088857756"",""sqftrange"":""2000-2499"",""price"":""578390"",""oh"":""yes"",""sqft"":""2105"",""posting_url"":""http://greathomes.org/mls/property/21926281"",""mlong"":""-122.002265"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94533"",""mlat"":""38.285082"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvousvp3xffbm1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""577081"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916961-8060","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2109-Hillridge-Dr-Fairfield-CA-94534/15727417_zpid/","Fairfield, CA 94534","Pre-foreclosure","2109 Hillridge Dr,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","4","null","$549,994","$549,994","Single Family","1992","Other","Central","Single Family","10,850 sqft","null","6","3","3","{""targetDiv"":""gpt-ad-e44fa083-5ea5-4822-97d3-692b663402d3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2109 Hillridge Dr"",""bd"":""4"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15727417"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""8675245308968902805"",""sqftrange"":""2500-2999"",""price"":""591392"",""sqft"":""2621"",""posting_url"":"""",""mlong"":""-122.042893"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94534"",""mlat"":""38.287931"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""591392"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","","","","","",""
"1572917472-8380","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2421-Topgallant-Ct-Fairfield-CA-94534/15726899_zpid/","Fairfield, CA 94534","For sale","2421 Topgallant Ct,","","","3","https://www.zillow.com/fairfield-ca/3_p/","","","","","1,712","3","3","null","$470,000","Single Family","1989","Forced air","Central","Single Family","4,791 sqft","$2,495/mo","7","2","7","{""targetDiv"":""gpt-ad-ad795124-c9ae-40a8-a6ed-c48d8c6d6080"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2421 Topgallant Ct"",""bd"":""3"",""fsbid"":""2877"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15726899"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-4411080637677998656"",""sqftrange"":""1500-1999"",""price"":""470000"",""sqft"":""1712"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBR3XTFZ/"",""mlong"":""-122.053622"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94534"",""mlat"":""38.276293"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3rtz03lrt1071000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""470002"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917225-8226","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/889-Sunset-Ct-Fairfield-CA-94533/247628930_zpid/","Fairfield, CA 94533","Pre-foreclosure","889 Sunset Ct,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","3","null","$296,494","$296,494","Single Family","1985","Other","Central","Single Family","3,484 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-d902b3a9-13e0-4bab-ab37-fd6ff31c44c4"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""889 Sunset Ct"",""bd"":""3"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""247628930"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""8683676682425863216"",""sqftrange"":""1000-1499"",""price"":""340000"",""sqft"":""1423"",""posting_url"":"""",""mlong"":""-122.020231"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94533"",""mlat"":""38.26139"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""370618"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917182-8198","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/729-Salmon-Pl-Fairfield-CA-94533/59762022_zpid/","Fairfield, CA 94533","For sale","729 Salmon Pl,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","1,903","3","3","$464,935","$465,000","Single Family","2001","Other","Central","Single Family","3,920 sqft","$2,495/mo","6","3","3","{""targetDiv"":""gpt-ad-0c887bc2-4bc1-4191-9574-2c84ce57736a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""729 Salmon Pl"",""bd"":""3"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""59762022"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4595869537540410821"",""sqftrange"":""1500-1999"",""price"":""465000"",""sqft"":""1903"",""posting_url"":""http://greathomes.org/mls/property/21918746"",""mlong"":""-122.023148"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94533"",""mlat"":""38.293247"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISql9nhbvtirb60000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""464935"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916982-8073","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/community/bloom-at-green-valley/2091335700_zpid/","Fairfield, CA 94534","New construction","Buildable plan: Residence 2, Bloom at Green Valley,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","2,337","3","2.5","None","$587,900","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","7","{""targetDiv"":""gpt-ad-50cb7ac0-90e5-4141-9fc4-1baa5c0695be"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" U5TM7"",""aamgnrc1"":""5120 Julia Berger Cir"",""bd"":""3"",""fsbid"":""13809"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""2091335700"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""587900"",""sqft"":""2337"",""posting_url"":""https://www.tripointehomes.com/northern-california/bloom-green-valley/residence-2-30176/?utm_medium=referral&utm_source=zillow-feed&nhf_channel=6&nhf_listing_id=417792&nhf_listing_type=plan&utm_term=plan_Residence2&utm_campaign=tripointe-zillow-feed"",""state"":""CA"",""mlong"":""-122.147402"",""cnty"":""Alameda"",""prange"":""500-599k"",""zip"":""94534"",""mlat"":""38.215301"",""plid"":""1429326"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyzht95ef6y0i0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""13809-785764"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","","","","","",""
"1572917524-8411","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2002-Buckingham-Dr-Fairfield-CA-94533/15649352_zpid/","Fairfield, CA 94533","For sale","2002 Buckingham Dr,","","","3","https://www.zillow.com/fairfield-ca/3_p/","","","","","1,082","3","2","$399,900","$399,899","Single Family","1964","Other","Central","Single Family","5,662 sqft","$2,100/mo","2","3","null","{""targetDiv"":""gpt-ad-175a3547-95bc-4470-92de-dd9dc56a8b9c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2002 Buckingham Dr"",""bd"":""3"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15649352"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-1059366908442057890"",""sqftrange"":""1000-1499"",""price"":""399899"",""sqft"":""1082"",""posting_url"":""http://greathomes.org/mls/property/21926263"",""mlong"":""-122.054278"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94533"",""mlat"":""38.267149"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf873y9lfo9qb1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1960-1969"",""zestimate"":""399900"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917529-8415","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1828-Barbour-Dr-Fairfield-CA-94534/15725531_zpid/","Fairfield, CA 94534","For sale","1828 Barbour Dr,","","","3","https://www.zillow.com/fairfield-ca/3_p/","","","","","null","3","null","null","$399,000","Single Family","1968","Other","Central","Single Family","9,583 sqft","$2,200/mo","7","2","7","{""targetDiv"":""gpt-ad-6b5e5c15-6ced-4ea1-862f-4f60033bf06b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1828 Barbour Dr"",""bd"":""3"",""fsbid"":""2877"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15725531"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-976323057077220091"",""sqftrange"":""1500-1999"",""price"":""399000"",""sqft"":""1984"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBB82BC5/"",""mlong"":""-122.058095"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94534"",""mlat"":""38.264172"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbplqhvs3b7sb0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""403858"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917765-8511","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/community/brookline-estates/2084856162_zpid/","Fairfield, CA 94533","New construction","Buildable plan: Residence 5, Brookline Estates,","","","","","","","","","2,787","4","3.5","$576,249","$589,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","6","8","{""targetDiv"":""gpt-ad-d6ca986d-d8a0-4782-b3c5-011d883677fb"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 9B0SXE"",""aamgnrc1"":""2341 Sheldon Dr"",""bd"":""4"",""fsbid"":""7796"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""2084856162"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""589950"",""sqft"":""2787"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/brookline-estates/5?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=469692&nhf_listing_type=plan&utm_term=plan_Residence5&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.976991"",""cnty"":""Solano"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94533"",""mlat"":""38.291224"",""plid"":""13341714"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISa5aowhjq5inn0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""576249"",""premieragent"":""no"",""builderChatId"":""7796-818251"",""dma"":""35""}}","null","null","null","null","","","","","","","",""
"1572917477-8383","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1409-Spur-Ln-Fairfield-CA-94533/2084028069_zpid/","Fairfield, CA 94533","For sale","1409 Spur Ln,","","","3","https://www.zillow.com/fairfield-ca/3_p/","","","","","2,100","4","3","$510,683","$519,950","Single Family","2019","No Data","No Data","Single Family","No Data","$2,650/mo","4","3","3","{""targetDiv"":""gpt-ad-b1f4f4e7-2da4-4594-9629-a97392b82b52"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1409 Spur Ln"",""bd"":""4"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""2084028069"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7070032092097928627"",""sqftrange"":""2000-2499"",""price"":""519950"",""sqft"":""2100"",""posting_url"":""http://greathomes.org/mls/property/21914647"",""mlong"":""-122.0017"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94533"",""mlat"":""38.282"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3v8mzxwktz4s0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""510683"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916622-7856","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1119-Spruce-Way-Fairfield-CA-94533/15732531_zpid/","Fairfield, CA 94533","Pre-foreclosure","1119 Spruce Way,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","3","null","$441,681","$441,681","Single Family","1991","Other","Central","Single Family","7,181 sqft","null","4","3","3","{""targetDiv"":""gpt-ad-4a34e02e-095d-40cb-80dd-d3bcb522ffbf"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1119 Spruce Way"",""bd"":""3"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15732531"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""1852876884311858289"",""sqftrange"":""1500-1999"",""price"":""474926"",""sqft"":""1940"",""posting_url"":"""",""mlong"":""-122.010691"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94533"",""mlat"":""38.281294"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""474926"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","NEXT","https://www.zillow.com/fairfield-ca/8_p/","",""
"1572917150-8178","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2255-Norfolk-Ct-Fairfield-CA-94533/178278959_zpid/","Fairfield, CA 94533","For sale","2255 Norfolk Ct,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","2,372","4","3","null","$469,000","Single Family","2016","Other","Central","Single Family","3,049 sqft","$2,500/mo","2","3","null","{""targetDiv"":""gpt-ad-6528da8c-78c0-4a50-a57b-fdda4b247282"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2255 Norfolk Ct"",""bd"":""4"",""fsbid"":""2877"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""178278959"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6204225467893238343"",""sqftrange"":""2000-2499"",""price"":""469000"",""sqft"":""2372"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBGDK9ET/"",""mlong"":""-122.042118"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94533"",""mlat"":""38.2698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzn8ui57q09930000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2010-2019"",""zestimate"":""468806"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917235-8232","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/5109-Dartmoor-Cir-Fairfield-CA-94534/249650773_zpid/","Fairfield, CA 94534","For sale","5109 Dartmoor Cir,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","3,472","5","4","$794,155","$799,999","Single Family","2019","No Data","No Data","Single Family","7,405 sqft","null","7","8","7","{""targetDiv"":""gpt-ad-f3a63ef9-7b0c-49a9-a783-da5133d1ea00"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5109 Dartmoor Cir"",""bd"":""5"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""249650773"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-4703824973262177663"",""sqftrange"":""3000-3499"",""price"":""799999"",""oh"":""yes"",""sqft"":""3472"",""posting_url"":""http://greathomes.org/mls/property/21925833"",""mlong"":""-122.133651"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94534"",""mlat"":""38.165578"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlh5h5nrkzv41000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""794155"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916665-7882","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1989-Hancock-Dr-Fairfield-CA-94533/241450508_zpid/","Fairfield, CA 94533","New construction","1989 Hancock Dr,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","3,140","5","3","$606,869","$615,000","Single Family","2019","No Data","No Data","Single Family","5,227 sqft","null","6","6","8","{""targetDiv"":""gpt-ad-34c95708-a78a-4d77-a148-432874ccda5c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1989 Hancock Dr"",""bd"":""5"",""fsbid"":""13425"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""241450508"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""615000"",""sqft"":""3140"",""posting_url"":""http://www.discoveryhomes.com/fairfield-ca/ladera-view?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=31220&nhf_listing_type=community&utm_term=comm_LaderaView&utm_campaign=Fairfield%2FCA"",""state"":""CA"",""mlong"":""-121.97789"",""cnty"":""San_Joaquin"",""prange"":""600-699k"",""zip"":""94533"",""mlat"":""38.30122"",""plid"":""33929"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsm41ont40xx1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""606869"",""premieragent"":""no"",""builderChatId"":""13425-772565"",""dma"":""35""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","NEXT","https://www.zillow.com/fairfield-ca/8_p/","",""
