web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917829-8539","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/2332-Atterbury-Ln-Brentwood-CA-94513/122007509_zpid/","Brentwood, CA 94513","For sale","2332 Atterbury Ln,","2","https://www.zillow.com/brentwood-ca/2_p/","","","","","","","4,910","5","5","$1,018,127","$1,038,880","Single Family","2015","Forced air","Central","Single Family","0.3 acres","null","6","7","7","{""targetDiv"":""gpt-ad-2fa162e0-7ec0-4bae-9158-22c76a884fd4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2332 Atterbury Ln"",""bd"":""5"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""122007509"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""1843532281110454140"",""sqftrange"":""4500-4999"",""price"":""1038880"",""sqft"":""4910"",""posting_url"":""http://www.thechoicebrokers.com"",""mlong"":""-121.706782"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94513"",""mlat"":""37.956547"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcqs1m1v35zm1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1018127"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916801-7966","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/2700-empire/2083378622_zpid/","Brentwood, CA 94513","New construction","2760 Claudia Ln,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,376","3","3","None","$627,720","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","8","7","{""targetDiv"":""gpt-ad-c493a6b1-bd08-4dc7-81bf-040812ec6b7e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" O9ZQG5"",""aamgnrc1"":""Empire Avenue & Claudia Ln"",""bd"":""3"",""fsbid"":""13050"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2083784517"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""627720"",""sqft"":""2376"",""posting_url"":""https://www.khov.com/find-new-homes/california/brentwood/94531/k-hovnanian-homes/2700-empire?ref=ZLO"",""state"":""CA"",""mlong"":""-121.732359"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.964668"",""plid"":""13414524"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISma6i9d5hwfod0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""627721"",""premieragent"":""no"",""builderChatId"":""13050-813715"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","","","",""
"1572917673-8473","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/16711-Marsh-Creek-Rd-TRLR-190-Clayton-CA-94517/2090620453_zpid/","Clayton, CA 94517","For sale","16711 Marsh Creek Rd TRLR 190,","2","https://www.zillow.com/brentwood-ca/2_p/","","","","","","","1,320","3","2","$170,000","$170,000","Mobile / Manufactured","2015","Forced air","Central","Mobile / Manufactured","$129","$2,585/mo","7","8","9","{""targetDiv"":""gpt-ad-6e5d1328-715d-466c-9dd4-5b47f658a007"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Trlr 190"",""aamgnrc1"":""16711 Marsh Creek Rd"",""bd"":""3"",""fsbid"":""15647"",""city"":""Clayton"",""proptp"":""mm"",""pid"":""2090620453"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-9124743205212444047"",""sqftrange"":""1000-1499"",""price"":""170000"",""oh"":""yes"",""sqft"":""1320"",""posting_url"":""http://www.mystatemls.com/property/10622759"",""mlong"":""-121.79274"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94517"",""mlat"":""37.89253"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyz9rykilyb620000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""yrblt"":""2010-2019"",""zestimate"":""170000"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917276-8256","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/370-Village-Dr-Brentwood-CA-94513/18283565_zpid/","Brentwood, CA 94513","Pre-foreclosure","370 Village Dr,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","null","3","null","$395,726","$395,726","Single Family","1972","No Data","Central","Single Family","6,000 sqft","null","4","6","7","{""targetDiv"":""gpt-ad-469eda10-da30-40b4-86c6-810abf197442"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""370 Village Dr"",""bd"":""3"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""18283565"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-246947593216086416"",""sqftrange"":""1000-1499"",""price"":""407965"",""sqft"":""1008"",""posting_url"":"""",""mlong"":""-121.69165"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94513"",""mlat"":""37.941748"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""407965"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917498-8397","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/712-Dainty-Ave-Brentwood-CA-94513/18281667_zpid/","Brentwood, CA 94513","For sale","712 Dainty Ave,","","","3","https://www.zillow.com/brentwood-ca/3_p/","","","","","null","5","null","$600,003","$600,000","Multi Family","1949","Wall","Wall","Multi Family","$261","null","6","6","7","{""targetDiv"":""gpt-ad-8b2ed438-5530-4cb0-a6a9-8f2f8f78140f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""712 Dainty Ave"",""bd"":""5"",""fsbid"":""15263"",""city"":""Brentwood"",""proptp"":""mfh"",""pid"":""18281667"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""3128659682108881969"",""sqftrange"":""2000-2499"",""price"":""600000"",""sqft"":""2300"",""posting_url"":""http://www.carolgwinrealty.com"",""mlong"":""-121.698385"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.932361"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3e06s8csdr71000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1940-1959"",""zestimate"":""600003"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917314-8279","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/930-Suntan-Ln-Brentwood-CA-94513/67705397_zpid/","Brentwood, CA 94513","For sale","930 Suntan Ln,","","","","","4","https://www.zillow.com/brentwood-ca/4_p/","","","2,384","2","3","$692,004","$699,000","Single Family","2003","Forced air","Central","Single Family","2,382 sqft","null","7","8","9","{""targetDiv"":""gpt-ad-9bd89ec8-98a5-4eef-acb6-809c047c1756"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""930 Suntan Ln"",""bd"":""2"",""fsbid"":""15263"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""67705397"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4429161122889397496"",""sqftrange"":""2000-2499"",""price"":""699000"",""sqft"":""2384"",""posting_url"":""http://www.sandythom.com"",""mlong"":""-121.719099"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.91038"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwkq1c8dy6ut0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""692004"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917426-8352","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/2044-Great-Meadow-Ct-Brentwood-CA-94513/67697721_zpid/","Brentwood, CA 94513","Pre-foreclosure","2044 Great Meadow Ct,","","","","","4","https://www.zillow.com/brentwood-ca/4_p/","","","4,346","5","4","$785,045","$785,045","Single Family","2004","No Data","Central","Single Family","0.25 acres","null","6","8","9","{""targetDiv"":""gpt-ad-4220979e-c71e-4b00-ba31-0f45e799d468"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2044 Great Meadow Ct"",""bd"":""5"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""67697721"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""4033764962859490348"",""sqftrange"":""4000-4499"",""price"":""809325"",""sqft"":""4346"",""posting_url"":"""",""mlong"":""-121.735691"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94513"",""mlat"":""37.948544"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IShzm4ggi565g41000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2000-2009"",""zestimate"":""809325"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917881-8561","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/lark-hill/2084064833_zpid/","Brentwood, CA 94513","New construction","Buildable plan: Plan 2, Lark Hill,","","","","","","","","","4,403","6","5","$971,178","$1,000,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-2ab21a47-9eb9-4221-9557-2a48e1dd66fb"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 9FYKY6"",""aamgnrc1"":""1989 Old Vine Pl"",""bd"":""6"",""fsbid"":""13022"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2084064833"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""4000-4499"",""price"":""1000000"",""sqft"":""4403"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/brentwood/lark-hill/plan-2/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=553753&nhf_listing_type=plan&utm_term=plan_Plan2&utm_campaign=Brentwood%2FCA"",""state"":""CA"",""mlong"":""-121.72818"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94513"",""mlat"":""37.897138"",""plid"":""14731645"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyrvis4e4ualb0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""971178"",""premieragent"":""no"",""builderChatId"":""13022-807132"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
"1572916985-8075","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/trilogy-at-vineyards/2085742096_zpid/","Brentwood, CA 94513","New construction","Buildable plan: Mistelle, Trilogy at The Vineyards,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,070","2","3","$720,830","$730,499","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-4b637e6a-6271-48e0-abb7-3c57c01f6e80"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" R7TL"",""aamgnrc1"":""1700 Trilogy Pkwy"",""bd"":""2"",""fsbid"":""13022"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2085742096"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""730499"",""sqft"":""2070"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/brentwood/trilogy-at-the-vineyards/mistelle/"",""state"":""CA"",""mlong"":""-121.729386"",""cnty"":""Contra_Costa"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.898937"",""plid"":""4345"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqxqg1o9q9ofj1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""720830"",""premieragent"":""no"",""builderChatId"":""13022-807195"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","","","","","",""
"1572917599-8445","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/2409-Boulder-St-Brentwood-CA-94513/68037805_zpid/","Brentwood, CA 94513","For sale","2409 Boulder St,","","","3","https://www.zillow.com/brentwood-ca/3_p/","","","","","3,811","5","5","$773,944","$775,000","Single Family","2005","Forced air","Central","Single Family","8,006 sqft","$3,300/mo","6","8","9","{""targetDiv"":""gpt-ad-fe0cb7d9-1af7-4285-a71b-97c808040aec"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2409 Boulder St"",""bd"":""5"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""68037805"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-2832876999996449642"",""sqftrange"":""3500-3999"",""price"":""775000"",""sqft"":""3811"",""posting_url"":"""",""mlong"":""-121.727245"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.960464"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9o6dc6qpci60000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2000-2009"",""zestimate"":""773944"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916704-7906","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/2700-empire/2083378599_zpid/","Brentwood, CA 94513","New construction","2675 Claudia Ln,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,376","3","3","None","$627,720","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","8","7","{""targetDiv"":""gpt-ad-84d46766-d36c-4807-a098-e51006879a5f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" O9ZQG5"",""aamgnrc1"":""Empire Avenue & Claudia Ln"",""bd"":""3"",""fsbid"":""13050"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2083784517"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""627720"",""sqft"":""2376"",""posting_url"":""https://www.khov.com/find-new-homes/california/brentwood/94531/k-hovnanian-homes/2700-empire?ref=ZLO"",""state"":""CA"",""mlong"":""-121.732359"",""cnty"":""Alameda"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.964668"",""plid"":""13414524"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISma6i9d5hwfod0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""627721"",""premieragent"":""no"",""builderChatId"":""13050-813715"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","",""
"1572916859-8001","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/villagio-ii/2089771785_zpid/","Brentwood, CA 94513","New construction","Buildable plan: Belice, Villagio II,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,554","4","3","None","$675,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","6","7","{""targetDiv"":""gpt-ad-32e959a2-0d7e-4a54-b32e-bc715af9986e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" EMJPF8"",""aamgnrc1"":""326 Bidwell Ct"",""bd"":""4"",""fsbid"":""14920"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2089771785"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""675000"",""sqft"":""2554"",""posting_url"":""http://www.discoveryhomes.com/brentwood-ca/villagio?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=24723&nhf_listing_type=community&utm_term=comm_VillagioII&utm_campaign=Brentwood%2FCA"",""state"":""CA"",""mlong"":""-121.70436"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.926254"",""plid"":""8426803"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2rtjkr0061wx1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14920-766105"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","","","",""
"1572917208-8215","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/631-Brittany-Ct-Brentwood-CA-94513/18283079_zpid/","Brentwood, CA 94513","Auction","631 Brittany Ct,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","null","5","null","null","$561,206","Single Family","2001","No Data","Central","Single Family","5,662 sqft","$2,850/mo","7","6","7","{""targetDiv"":""gpt-ad-30fc437f-ae1d-4786-a71d-04fdae6982b9"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""631 Brittany Ct"",""bd"":""5"",""fsbid"":""16886"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""18283079"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""-4456920368881549316"",""sqftrange"":""2500-2999"",""price"":""561206"",""sqft"":""2600"",""posting_url"":""http://www.auction.com/details/631-brittany-ct-brentwood-ca-94513-2771119-e_14015/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.688771"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.933104"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnepnhzw28ew70000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""578584"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
