web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,page6,page6-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919727-9655","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/3133-Claudia-Dr-Concord-CA-94519/18343588_zpid/","Concord, CA 94519","Pre-foreclosure","3133 Claudia Dr,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","null","3","null","$431,838","$431,838","Single Family","1955","Forced air","Central","Single Family","5,488 sqft","null","NA","2","4","{""targetDiv"":""gpt-ad-38bc0158-9cad-4c44-9516-724693c45a78"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3133 Claudia Dr"",""bd"":""3"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18343588"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""4403742101806578874"",""sqftrange"":""500-999"",""price"":""445194"",""sqft"":""942"",""posting_url"":"""",""mlong"":""-122.032749"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94519"",""mlat"":""37.986605"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISt0g16gjzysq50000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Olivera"",""yrblt"":""1940-1959"",""zestimate"":""445194"",""premieragent"":""no""}}","null","null","null","null"
"1572920029-9930","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1440-Reganti-Pl-APT-18-Concord-CA-94518/18387094_zpid/","Concord, CA 94518","For sale","1440 Reganti Pl APT 18,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","975","2","1","$319,875","$319,900","Condo","1980","Forced air","Central","Condo","$365/month","null","3","1","4","{""targetDiv"":""gpt-ad-ee053997-1db8-41e6-a2dd-04eb5c0d5d6a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 18"",""aamgnrc1"":""1440 Reganti Pl"",""bd"":""2"",""fsbid"":""15263"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18387094"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""761564094603171110"",""sqftrange"":""500-999"",""price"":""319900"",""sqft"":""975"",""posting_url"":"""",""mlong"":""-122.044523"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94518"",""mlat"":""37.950576"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3jze2gxper7x0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Four_Corners"",""yrblt"":""1980-1989"",""zestimate"":""319875"",""premieragent"":""no""}}","null","null","null","null"
"1572920101-9979","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/5522-Delaware-Ct-Concord-CA-94521/18359706_zpid/","Concord, CA 94521","For sale","5522 Delaware Ct,","","","","","","","","","","","1,860","4","3","$735,116","$735,000","Single Family","1959","Forced air","Central","Single Family","7,000 sqft","null","7","5","10","No Data","null","null","null","null"
"1572920052-9946","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4398-N-Canoe-Birch-Ct-Concord-CA-94521/18373488_zpid/","Concord, CA 94521","For sale","4398 N Canoe Birch Ct,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","1,765","4","2","$749,452","$740,000","Single Family","1977","Forced air","Central","Single Family","6,028 sqft","null","7","9","10","No Data","null","null","null","null"
"1572920040-9936","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/822-Weaver-Ln-Concord-CA-94518/18384262_zpid/","Concord, CA 94518","For sale","822 Weaver Ln,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","1,891","4","2","$839,116","$839,000","Single Family","1972","Forced air","Central","Single Family","9,239 sqft","null","7","1","4","{""targetDiv"":""gpt-ad-e5413df9-6334-48d9-9287-58974039e08d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""822 Weaver Ln"",""bd"":""4"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18384262"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-60881470188074758"",""sqftrange"":""1500-1999"",""price"":""839000"",""sqft"":""1891"",""posting_url"":"""",""mlong"":""-122.032762"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94518"",""mlat"":""37.936592"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3nq6xsoqnecg1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Four_Corners"",""yrblt"":""1970-1979"",""zestimate"":""839116"",""premieragent"":""no""}}","null","null","null","null"
"1572919225-9078","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1429-Del-Rio-Cir-UNIT-D-Concord-CA-94518/18386666_zpid/","Concord, CA 94518","Pre-foreclosure","1429 Del Rio Cir UNIT D,","","","","","","","","","6","https://www.zillow.com/concord-ca/6_p/","null","2","null","$306,422","$306,422","Condo","1969","No Data","Central","Condo","$315/month","null","3","1","4","{""targetDiv"":""gpt-ad-096bf924-b521-4e70-adf0-c6e01c3523fb"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit D"",""aamgnrc1"":""1429 Del Rio Cir"",""bd"":""2"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18386666"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""767547905773805098"",""sqftrange"":""500-999"",""price"":""315899"",""sqft"":""854"",""posting_url"":"""",""mlong"":""-122.045942"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94518"",""mlat"":""37.947477"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Four_Corners"",""yrblt"":""1960-1969"",""zestimate"":""315899"",""premieragent"":""no""}}","null","null","null","null"
"1572920002-9910","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/17-Adobe-Dr-Concord-CA-94520/89036786_zpid/","Concord, CA 94520","For sale","17 Adobe Dr,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","781","2","1","$123,773","$123,000","Mobile / Manufactured","1970","No Data","No Data","Mobile / Manufactured","$157","null","3","2","4","No Data","null","null","null","null"
"1572919621-9531","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2878-Euclid-Ave-Concord-CA-94519/18345935_zpid/","Concord, CA 94519","For sale","2878 Euclid Ave,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","1,687","4","3","$750,002","$750,000","Single Family","1940","Forced air","Central, Other","Single Family","7,749 sqft","null","4","2","4","{""targetDiv"":""gpt-ad-62dffc7b-5ebb-4fdc-8427-6457a32783b4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2878 Euclid Ave"",""bd"":""4"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18345935"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""1522835486867624571"",""sqftrange"":""1500-1999"",""price"":""750000"",""sqft"":""1687"",""posting_url"":"""",""mlong"":""-122.024785"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94519"",""mlat"":""37.9782"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7arlw842mktl0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Clayton_Valley"",""yrblt"":""1940-1959"",""zestimate"":""750002"",""premieragent"":""no""}}","null","null","null","null"
"1572919643-9557","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/5286-Concord-Blvd-Concord-CA-94521/2082771042_zpid/","Concord, CA 94521","For sale","5286 Concord Blvd,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","1,518","3","2","$850,005","$850,000","Single Family","1952","Wall","Wall","Single Family","1.18 acres","$3,100/mo","5","5","6","{""targetDiv"":""gpt-ad-e51c8098-83f8-42ad-be56-96577999fb60"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5286 Concord Blvd"",""bd"":""3"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""2082771042"",""lot"":""6"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""7501181452142764544"",""sqftrange"":""1500-1999"",""price"":""850000"",""sqft"":""1518"",""posting_url"":""http://homesearchwithrobert.com"",""mlong"":""-121.953838"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94521"",""mlat"":""37.957188"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7uu9t3lgdbux0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Clayton_Valley"",""yrblt"":""1940-1959"",""zestimate"":""850005"",""premieragent"":""no""}}","null","null","null","null"
"1572919595-9500","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1323-Detroit-Ave-Concord-CA-94520/18366407_zpid/","Concord, CA 94520","Pre-foreclosure","1323 Detroit Ave,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","null","3","null","$353,811","$353,811","Single Family","1971","No Data","No Data","Single Family","880 sqft","null","3","1","4","{""targetDiv"":""gpt-ad-409cca4f-33e7-44d3-88c2-c66156fd59b8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1323 Detroit Ave"",""bd"":""3"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18366407"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""748387375010367251"",""sqftrange"":""1000-1499"",""price"":""364754"",""sqft"":""1240"",""posting_url"":"""",""mlong"":""-122.037899"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94520"",""mlat"":""37.964415"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Four_Corners"",""yrblt"":""1970-1979"",""zestimate"":""364754"",""premieragent"":""no""}}","null","null","null","null"
"1572920026-9927","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/5473-Roundtree-Pl-APT-C-Concord-CA-94521/18360932_zpid/","Concord, CA 94521","For sale","5473 Roundtree Pl APT C,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","973","2","2","$349,002","$349,000","Townhouse","1971","Forced air","Central","Townhouse","701 sqft","$2,000/mo","7","5","10","No Data","null","null","null","null"
"1572919951-9872","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/3530-Torino-Way-Concord-CA-94518/18376503_zpid/","Concord, CA 94518","For sale","3530 Torino Way,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","2,451","4","3","$800,767","$799,000","Single Family","1974","Forced air","Central","Single Family","8,250 sqft","$3,300/mo","5","1","4","No Data","null","null","null","null"
"1572919902-9829","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/730-Ygnacio-Woods-Ct-Concord-CA-94518/18376952_zpid/","Concord, CA 94518","For sale","730 Ygnacio Woods Ct,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","2,939","5","3","$919,451","$925,000","Single Family","1995","Forced air","Central","Single Family","6,799 sqft","null","5","1","4","No Data","null","null","null","null"
"1572920012-9916","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/3367-Esperanza-Dr-Concord-CA-94519/18342796_zpid/","Concord, CA 94519","For sale","3367 Esperanza Dr,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","929","3","1","$434,524","$439,000","Single Family","1953","Forced air","Central","Single Family","7,300 sqft","$2,500/mo","NA","2","4","No Data","null","null","null","null"
"1572919319-9182","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4620-Melody-Dr-APT-B-Concord-CA-94521/18374611_zpid/","Concord, CA 94521","Pre-foreclosure / auction","4620 Melody Dr APT B,","","","","","","","","","6","https://www.zillow.com/concord-ca/6_p/","null","2","null","$348,951","$348,951","Condo","1988","No Data","No Data","Condo","$355/month","null","4","2","6","{""targetDiv"":""gpt-ad-f5179fb9-3489-4ab1-98ff-6503c5ffd06e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt B"",""aamgnrc1"":""4620 Melody Dr"",""bd"":""2"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18374611"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-312197544533518707"",""sqftrange"":""500-999"",""price"":""359744"",""sqft"":""918"",""posting_url"":"""",""mlong"":""-121.986504"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94521"",""mlat"":""37.960764"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Clayton_Valley"",""yrblt"":""1980-1989"",""zestimate"":""359744"",""premieragent"":""no""}}","null","null","null","null"
"1572919929-9854","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1965-Risdon-Rd-Concord-CA-94518/18386395_zpid/","Concord, CA 94518","Lot/land","1965 Risdon Rd,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","null","0.25 acres","null","None","$219,500","null","null","null","null","null","null","$2,678/mo","2","1","4","{""targetDiv"":""gpt-ad-384dd466-cf74-4199-9f1b-4e518206e74c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1965 Risdon Rd"",""bd"":""3"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""lot"",""pid"":""18386395"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6686533807873872254"",""sqftrange"":""1000-1499"",""price"":""219500"",""sqft"":""1446"",""posting_url"":""http://www.carriagehouserealestate.net"",""mlong"":""-122.031704"",""state"":""CA"",""park"":""yes"",""prange"":""200-249k"",""zip"":""94518"",""mlat"":""37.944594"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ih3aa54moth0000000000.jpg"",""zusr"":""true"",""hood"":""Four_Corners"",""yrblt"":""1940-1959"",""premieragent"":""no""}}","null","null","null","null"
"1572919987-9900","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1790-Ellis-St-APT-26-Concord-CA-94520/18364055_zpid/","Concord, CA 94520","For sale","1790 Ellis St APT 26,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","1,025","2","2","$298,560","$298,500","Condo","1980","Forced air","Central","Condo","$340/month","null","3","1","4","No Data","null","null","null","null"
"1572920116-9988","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2322-Dalis-Dr-Concord-CA-94520/2092231430_zpid/","Concord, CA 94520","For sale","2322 Dalis Dr,","","","","","","","","","","","1,440","2","2","$192,380","$189,000","Mobile / Manufactured","No Data","No Data","No Data","Mobile / Manufactured","$131","$2,500/mo","3","2","4","No Data","null","null","null","null"
"1572919786-9715","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1853-Landana-Dr-Concord-CA-94519/18349391_zpid/","Concord, CA 94519","For sale","1853 Landana Dr,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","1,568","3","2","$621,596","$599,950","Single Family","1964","Forced air","None","Single Family","6,499 sqft","$2,900/mo","9","2","6","No Data","null","null","null","null"
"1572919325-9192","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1560-Adelaide-St-APT-19-Concord-CA-94520/18364008_zpid/","Concord, CA 94520","Pre-foreclosure / auction","1560 Adelaide St APT 19,","","","","","","","","","6","https://www.zillow.com/concord-ca/6_p/","null","2","null","$304,425","$304,425","Condo","1964","Wall","Wall","Condo","$475/month","null","3","1","4","No Data","null","null","null","null"
"1572919885-9814","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1201-Monument-Blvd-SPC-45-Concord-CA-94520/2084718802_zpid/","Concord, CA 94520","For sale","1201 Monument Blvd SPC 45,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","1,486","3","2","$225,181","$225,000","Mobile / Manufactured","No Data","No Data","No Data","Mobile / Manufactured","$151","$2,975/mo","3","1","4","{""targetDiv"":""gpt-ad-efa20f40-8ee0-4b9f-8783-edac9f647aed"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 45"",""aamgnrc1"":""1201 Monument Blvd"",""bd"":""3"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""mm"",""pid"":""2084718802"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8787590368579136017"",""sqftrange"":""1000-1499"",""price"":""225000"",""sqft"":""1486"",""posting_url"":"""",""mlong"":""-122.051703"",""state"":""CA"",""prange"":""200-249k"",""zip"":""94520"",""mlat"":""37.951161"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3jjmhwwr172m0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Four_Corners"",""zestimate"":""225181"",""premieragent"":""no""}}","null","null","null","null"
"1572919591-9495","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/5513-Arizona-Dr-Concord-CA-94521/18359578_zpid/","Concord, CA 94521","Pre-foreclosure","5513 Arizona Dr,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","null","3","null","$570,510","$570,510","Single Family","1959","No Data","No Data","Single Family","7,000 sqft","null","7","5","10","{""targetDiv"":""gpt-ad-4a11f2cf-b99c-4fe8-bc87-6933f2e671bb"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5513 Arizona Dr"",""bd"":""3"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18359578"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-7758463287779380529"",""sqftrange"":""1000-1499"",""price"":""588155"",""sqft"":""1158"",""posting_url"":"""",""mlong"":""-121.954693"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94521"",""mlat"":""37.948422"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""hood"":""Clayton_Valley"",""yrblt"":""1940-1959"",""zestimate"":""588155"",""premieragent"":""no""}}","null","null","null","null"
