web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572902478-2594","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2995-Aldrich-St-Antioch-CA-94509/95386060_zpid/","Antioch, CA 94509","Pre-foreclosure / auction","2995 Aldrich St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","5","null","$580,663","$580,663","Single Family","2016","No Data","No Data","Single Family","6,000 sqft","null","5","3","5","{""targetDiv"":""gpt-ad-3a5762cd-2774-4888-9689-487f8f437f06"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2995 Aldrich St"",""bd"":""5"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""95386060"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""4689854191318961782"",""sqftrange"":""3000-3499"",""price"":""526000"",""sqft"":""3011"",""posting_url"":"""",""mlong"":""-121.757833"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""38.002119"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""598622"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572902512-2620","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1400-Mission-Dr-Antioch-CA-94509/18319013_zpid/","Antioch, CA 94509","Pre-foreclosure","1400 Mission Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","3","null","$400,752","$400,752","Single Family","1968","Other","No Data","Single Family","7,700 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-ecd99409-2c60-445b-b067-45294e39e6e1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1400 Mission Dr"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18319013"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-6506585269044971413"",""sqftrange"":""1000-1499"",""price"":""413147"",""sqft"":""1298"",""posting_url"":"""",""mlong"":""-121.828157"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94509"",""mlat"":""37.995525"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""413147"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572902833-2842","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5356-Thunderbird-Ct-Antioch-CA-94531/50916814_zpid/","Antioch, CA 94531","Foreclosed","5356 Thunderbird Ct,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","4","null","$553,904","$553,904","Single Family","1999","No Data","Central","Single Family","0.27 acres","null","4","3","5","{""targetDiv"":""gpt-ad-cf4c5d7a-7768-4e50-bbda-b74a6f3b4ff6"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5356 Thunderbird Ct"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""50916814"",""lot"":""3"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5367535108813252551"",""sqftrange"":""2000-2499"",""price"":""550000"",""sqft"":""2422"",""posting_url"":"""",""mlong"":""-121.774239"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.957267"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrztj0zu5nmt1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""571036"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572903684-3409","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/cielo-at-sand-creek-_-prosper-collection/2084685896_zpid/","null","null","null","","","","","","","","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","","","","",""
"1572902724-2795","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/cielo-at-sand-creek-_-vive-collection/2084598523_zpid/","null","null","null","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903140-2976","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2319-Mandarin-Way-Antioch-CA-94509/18316928_zpid/","Antioch, CA 94509","Pre-foreclosure / auction","2319 Mandarin Way,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","1,154","3","2","$305,585","$305,585","Single Family","1977","Forced air","Central","Single Family","3,402 sqft","null","1","3","3","{""targetDiv"":""gpt-ad-d9ce86d4-a72d-445c-8fde-513de55d6c15"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2319 Mandarin Way"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18316928"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""8203896720543715262"",""sqftrange"":""1000-1499"",""price"":""315037"",""sqft"":""1154"",""posting_url"":"""",""mlong"":""-121.824903"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94509"",""mlat"":""38.002347"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmu5bzu5ggw7o1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""315037"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902931-2884","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5521-Sunview-Way-Antioch-CA-94531/68036070_zpid/","Antioch, CA 94531","Pre-foreclosure","5521 Sunview Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","7","null","$546,421","$546,421","Single Family","2004","No Data","Central","Single Family","6,000 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-d2171ebe-2d13-4ea9-895d-bc70695b3a42"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5521 Sunview Way"",""bd"":""7"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""68036070"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-6539994501120257849"",""sqftrange"":""3000-3499"",""price"":""563321"",""sqft"":""3367"",""posting_url"":"""",""mlong"":""-121.757925"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.956155"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""563321"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572902786-2821","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/134-Hyde-Pl-Antioch-CA-94509/18308990_zpid/","Antioch, CA 94509","Pre-foreclosure / auction","134 Hyde Pl,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","3","null","$437,943","$437,943","Single Family","1978","Forced air","Wall","Single Family","7,029 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-fae5e6b9-4098-4b79-97fb-1a7d880362c8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""134 Hyde Pl"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18308990"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-7448874207707790378"",""sqftrange"":""1500-1999"",""price"":""451488"",""sqft"":""1691"",""posting_url"":"""",""mlong"":""-121.803823"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94509"",""mlat"":""37.990309"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""451488"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572903252-3074","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1825-Tioga-Pass-Way-Antioch-CA-94531/54626124_zpid/","Antioch, CA 94531","For sale","1825 Tioga Pass Way,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","null","4","null","$648,912","$649,000","Single Family","2000","Forced air","Central","Single Family","8,062 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-a7158fa4-11aa-42a9-9eba-3522c951fa9d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1825 Tioga Pass Way"",""bd"":""4"",""fsbid"":""14073"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""54626124"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-7866884119673592269"",""sqftrange"":""2500-2999"",""price"":""649000"",""sqft"":""2650"",""posting_url"":"""",""mlong"":""-121.795482"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.959631"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv048n00d7xks1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""648912"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903858-3545","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5144-Tehachapi-Way-Antioch-CA-94531/18302312_zpid/","Antioch, CA 94531","For sale","5144 Tehachapi Way,","","","","","","","","","1,533","4","2","$465,512","$465,000","Single Family","1997","Forced air","Central","Single Family","5,797 sqft","$2,500/mo","3","3","5","No Data","null","null","null","null","","","","","",""
"1572903261-3081","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2-Madrid-Pl-Antioch-CA-94509/18321240_zpid/","Antioch, CA 94509","Foreclosed","2 Madrid Pl,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","1,136","2","1.5","$185,154","$185,154","Single Family","1980","No Data","Central","Single Family","1,001 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-0534557b-a5ce-4c48-8f40-65d257987ad4"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2 Madrid Pl"",""bd"":""2"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18321240"",""lot"":""1"",""zestibuck"":""150-199k"",""listtp"":""buy_foreclosure"",""zguidh"":""2332050519679787164"",""sqftrange"":""1000-1499"",""price"":""191000"",""sqft"":""1136"",""posting_url"":"""",""mlong"":""-121.838779"",""state"":""CA"",""park"":""yes"",""prange"":""150-199k"",""zip"":""94509"",""mlat"":""37.997116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2fsy9g5ohz9p0000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""yrblt"":""1980-1989"",""zestimate"":""190881"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903052-2934","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/608-Texas-St-Antioch-CA-94509/18307616_zpid/","Antioch, CA 94509","For sale","608 Texas St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","958","3","1","$359,902","$359,900","Single Family","1956","Wall","Central, Wall","Single Family","5,662 sqft","null","1","1","3","{""targetDiv"":""gpt-ad-0c842a69-b190-4ae7-8d24-9fff61c7c97f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""608 Texas St"",""bd"":""3"",""fsbid"":""13764"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18307616"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-6577611510627058482"",""sqftrange"":""500-999"",""price"":""359900"",""sqft"":""958"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/150436?src=zillow"",""mlong"":""-121.814285"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94509"",""mlat"":""37.99964"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxyi035vduca1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""359902"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903591-3335","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2426-Silveria-Way-Antioch-CA-94531/50917290_zpid/","Antioch, CA 94531","For sale","2426 Silveria Way,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","2,999","4","4","$570,312","$576,000","Single Family","2000","Forced air","Central","Single Family","7,623 sqft","$3,000/mo","3","3","5","{""targetDiv"":""gpt-ad-fcd2cf31-351a-4b60-a631-b910ada1b3c2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2426 Silveria Way"",""bd"":""4"",""fsbid"":""14106"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""50917290"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4386584094921521329"",""sqftrange"":""2500-2999"",""price"":""576000"",""sqft"":""2999"",""posting_url"":""http://www.worldprhomes.com"",""mlong"":""-121.786516"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.957927"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy3d8dnejuk3q0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""570312"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902619-2724","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/riverview-at-monterra/95386945_zpid/","Antioch, CA 94531","New construction","4543 Benton St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,308","4","2","None","$567,990","Single Family","2019","No Data","No Data","Single Family","0.14 acres","null","2","1","5","No Data","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903789-3494","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/111-Paulette-Way-111-Antioch-CA-94509/2082180234_zpid/","Antioch, CA 94509","For sale","111 Paulette Way # 111,","","","","","","","","","2,048","2","2","$80,219","$79,900","Mobile / Manufactured","No Data","Forced air","Central","Mobile / Manufactured","$39","null","2","3","3","{""targetDiv"":""gpt-ad-2f5b76ee-ec24-466a-bd18-f78f1d734376"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 111"",""zip"":""94509"",""aamgnrc1"":""111 Paulette Way"",""mlat"":""37.995647"",""bd"":""2"",""fsbid"":""15263"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk457kmn1uym1000000000.jpg"",""zusr"":""true"",""city"":""Antioch"",""proptp"":""mm"",""pid"":""2082180234"",""price_band"":""z0"",""zestimate"":""80219"",""zestibuck"":""0-100k"",""listtp"":""buy_agent"",""zguidh"":""-5846024918158386618"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""price"":""79900"",""sqft"":""2048"",""posting_url"":"""",""mlong"":""-121.842836"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","","","","","",""
"1572902570-2675","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1814-Crater-Peak-Way-Antioch-CA-94531/18314510_zpid/","Antioch, CA 94531","Pre-foreclosure","1814 Crater Peak Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","1,577","3","2.5","$418,052","$418,052","Single Family","1995","Other","Central","Single Family","2,765 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-a6afc836-d26e-43d1-82e1-1afa051eb154"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1814 Crater Peak Way"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18314510"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2833542933402936268"",""sqftrange"":""1500-1999"",""price"":""430982"",""sqft"":""1577"",""posting_url"":"""",""mlong"":""-121.792568"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94531"",""mlat"":""37.969114"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISlmf5jb6bthr50000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""430982"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572903693-3417","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/verona/2085440198_zpid/","Antioch, CA 94509","New construction","Buildable plan: Residence 2, Verona,","","","","","","","","","2,102","4","3","$543,956","$543,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-714166d6-ee48-496c-8e24-18e4381c273b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" S6YDCP"",""aamgnrc1"":""5464 Gallier Loop"",""bd"":""4"",""fsbid"":""7796"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""2085440198"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""543990"",""sqft"":""2102"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/verona/residence-2?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=519975&nhf_listing_type=plan&utm_term=plan_Residence2&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.751076"",""cnty"":""Contra_Costa"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""37.955588"",""plid"":""13341712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISizq7pkrt9cu21000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""543956"",""premieragent"":""no"",""builderChatId"":""7796-818257"",""dma"":""37""}}","null","null","null","null","","","","","",""
