Area Name,Forecast indicator,Month of Date,Lower Prediction Interval for Accurate rate,Upper Prediction Interval for Accurate rate,Accurate rate
Napa County,Estimate,Jul-20,0.015546799,0.036282425,0.025914612
Napa County,Estimate,Aug-20,0.013721025,0.035373471,0.024547248
Napa County,Estimate,Sep-20,0.012020347,0.033387434,0.022703891
Napa County,Estimate,Oct-20,0.011116717,0.03514061,0.023128664
Napa County,Estimate,Nov-20,0.011348344,0.039819049,0.025583697
Napa County,Estimate,Dec-20,0.010813092,0.043646592,0.027229842
Napa County,Actual,Jan-90,,,0.040219378
Napa County,Actual,Feb-90,,,0.036429872
Napa County,Actual,Mar-90,,,0.038112523
Napa County,Actual,April 1990,,,0.039355993
Napa County,Actual,May-90,,,0.031858407
Napa County,Actual,Jun-90,,,0.035087719
Napa County,Actual,Jul-90,,,0.04467354
Napa County,Actual,Aug-90,,,0.044905009
Napa County,Actual,Sep-90,,,0.033391916
Napa County,Actual,Oct-90,,,0.042253521
Napa County,Actual,Nov-90,,,0.058098592
Napa County,Actual,Dec-90,,,0.051509769
Napa County,Actual,Jan-91,,,0.0625
Napa County,Actual,Feb-91,,,0.058823529
Napa County,Actual,Mar-91,,,0.063985375
Napa County,Actual,April 1991,,,0.061482821
Napa County,Actual,May-91,,,0.047531993
Napa County,Actual,Jun-91,,,0.052536232
Napa County,Actual,Jul-91,,,0.053285968
Napa County,Actual,Aug-91,,,0.060283688
Napa County,Actual,Sep-91,,,0.057657658
Napa County,Actual,Oct-91,,,0.043636364
Napa County,Actual,Nov-91,,,0.064864865
Napa County,Actual,Dec-91,,,0.063405797
Napa County,Actual,Jan-92,,,0.071556351
Napa County,Actual,Feb-92,,,0.077738516
Napa County,Actual,Mar-92,,,0.07079646
Napa County,Actual,April 1992,,,0.065602837
Napa County,Actual,May-92,,,0.056838366
Napa County,Actual,Jun-92,,,0.060869565
Napa County,Actual,Jul-92,,,0.072635135
Napa County,Actual,Aug-92,,,0.069727891
Napa County,Actual,Sep-92,,,0.055459272
Napa County,Actual,Oct-92,,,0.079796265
Napa County,Actual,Nov-92,,,0.088888889
Napa County,Actual,Dec-92,,,0.08777969
Napa County,Actual,Jan-93,,,0.088541667
Napa County,Actual,Feb-93,,,0.085365854
Napa County,Actual,Mar-93,,,0.083333333
Napa County,Actual,April 1993,,,0.08041958
Napa County,Actual,May-93,,,0.063380282
Napa County,Actual,Jun-93,,,0.067357513
Napa County,Actual,Jul-93,,,0.078991597
Napa County,Actual,Aug-93,,,0.08040201
Napa County,Actual,Sep-93,,,0.063903282
Napa County,Actual,Oct-93,,,0.081771721
Napa County,Actual,Nov-93,,,0.088888889
Napa County,Actual,Dec-93,,,0.080139373
Napa County,Actual,Jan-94,,,0.079086116
Napa County,Actual,Feb-94,,,0.073684211
Napa County,Actual,Mar-94,,,0.072310406
Napa County,Actual,April 1994,,,0.068783069
Napa County,Actual,May-94,,,0.059753954
Napa County,Actual,Jun-94,,,0.062608696
Napa County,Actual,Jul-94,,,0.069491525
Napa County,Actual,Aug-94,,,0.072881356
Napa County,Actual,Sep-94,,,0.056798623
Napa County,Actual,Oct-94,,,0.056410256
Napa County,Actual,Nov-94,,,0.081494058
Napa County,Actual,Dec-94,,,0.070567986
Napa County,Actual,Jan-95,,,0.083623693
Napa County,Actual,Feb-95,,,0.063268893
Napa County,Actual,Mar-95,,,0.066783831
Napa County,Actual,April 1995,,,0.063716814
Napa County,Actual,May-95,,,0.053285968
Napa County,Actual,Jun-95,,,0.055944056
Napa County,Actual,Jul-95,,,0.055459272
Napa County,Actual,Aug-95,,,0.05862069
Napa County,Actual,Sep-95,,,0.052356021
Napa County,Actual,Oct-95,,,0.048611111
Napa County,Actual,Nov-95,,,0.072413793
Napa County,Actual,Dec-95,,,0.068421053
Napa County,Actual,Jan-96,,,0.072566372
Napa County,Actual,Feb-96,,,0.061946903
Napa County,Actual,Mar-96,,,0.063157895
Napa County,Actual,April 1996,,,0.062056738
Napa County,Actual,May-96,,,0.054101222
Napa County,Actual,Jun-96,,,0.049913941
Napa County,Actual,Jul-96,,,0.057432432
Napa County,Actual,Aug-96,,,0.057529611
Napa County,Actual,Sep-96,,,0.049235993
Napa County,Actual,Oct-96,,,0.055932203
Napa County,Actual,Nov-96,,,0.073825503
Napa County,Actual,Dec-96,,,0.069491525
Napa County,Actual,Jan-97,,,0.070811744
Napa County,Actual,Feb-97,,,0.062176166
Napa County,Actual,Mar-97,,,0.054888508
Napa County,Actual,April 1997,,,0.048611111
Napa County,Actual,May-97,,,0.04130809
Napa County,Actual,Jun-97,,,0.044067797
Napa County,Actual,Jul-97,,,0.053244592
Napa County,Actual,Aug-97,,,0.045150502
Napa County,Actual,Sep-97,,,0.039933444
Napa County,Actual,Oct-97,,,0.052892562
Napa County,Actual,Nov-97,,,0.054545455
Napa County,Actual,Dec-97,,,0.051495017
Napa County,Actual,Jan-98,,,0.056122449
Napa County,Actual,Feb-98,,,0.050761421
Napa County,Actual,Mar-98,,,0.043771044
Napa County,Actual,April 1998,,,0.038590604
Napa County,Actual,May-98,,,0.033333333
Napa County,Actual,Jun-98,,,0.037891269
Napa County,Actual,Jul-98,,,0.037581699
Napa County,Actual,Aug-98,,,0.03588907
Napa County,Actual,Sep-98,,,0.034201954
Napa County,Actual,Oct-98,,,0.030995106
Napa County,Actual,Nov-98,,,0.042276423
Napa County,Actual,Dec-98,,,0.043973941
Napa County,Actual,Jan-99,,,0.044554455
Napa County,Actual,Feb-99,,,0.040983607
Napa County,Actual,Mar-99,,,0.039151713
Napa County,Actual,April 1999,,,0.037459283
Napa County,Actual,May-99,,,0.025848142
Napa County,Actual,Jun-99,,,0.030351438
Napa County,Actual,Jul-99,,,0.030206677
Napa County,Actual,Aug-99,,,0.03030303
Napa County,Actual,Sep-99,,,0.025723473
Napa County,Actual,Oct-99,,,0.023771791
Napa County,Actual,Nov-99,,,0.034755134
Napa County,Actual,Dec-99,,,0.034976153
Napa County,Actual,Jan-00,,,0.043410853
Napa County,Actual,Feb-00,,,0.04
Napa County,Actual,Mar-00,,,0.040847201
Napa County,Actual,April 2000,,,0.032884903
Napa County,Actual,May-00,,,0.03268945
Napa County,Actual,Jun-00,,,0.035294118
Napa County,Actual,Jul-00,,,0.038291605
Napa County,Actual,Aug-00,,,0.035608309
Napa County,Actual,Sep-00,,,0.030882353
Napa County,Actual,Oct-00,,,0.030973451
Napa County,Actual,Nov-00,,,0.03776435
Napa County,Actual,Dec-00,,,0.035276074
Napa County,Actual,Jan-01,,,0.039881832
Napa County,Actual,Feb-01,,,0.033478894
Napa County,Actual,Mar-01,,,0.03617945
Napa County,Actual,April 2001,,,0.031473534
Napa County,Actual,May-01,,,0.028169014
Napa County,Actual,Jun-01,,,0.033195021
Napa County,Actual,Jul-01,,,0.034578147
Napa County,Actual,Aug-01,,,0.036619718
Napa County,Actual,Sep-01,,,0.033195021
Napa County,Actual,Oct-01,,,0.036111111
Napa County,Actual,Nov-01,,,0.047482014
Napa County,Actual,Dec-01,,,0.046511628
Napa County,Actual,Jan-02,,,0.051395007
Napa County,Actual,Feb-02,,,0.044476327
Napa County,Actual,Mar-02,,,0.045714286
Napa County,Actual,April 2002,,,0.042313117
Napa County,Actual,May-02,,,0.037447989
Napa County,Actual,Jun-02,,,0.042524005
Napa County,Actual,Jul-02,,,0.04359673
Napa County,Actual,Aug-02,,,0.04526749
Napa County,Actual,Sep-02,,,0.041039672
Napa County,Actual,Oct-02,,,0.041493776
Napa County,Actual,Nov-02,,,0.054597701
Napa County,Actual,Dec-02,,,0.052249637
Napa County,Actual,Jan-03,,,0.055474453
Napa County,Actual,Feb-03,,,0.050287356
Napa County,Actual,Mar-03,,,0.050287356
Napa County,Actual,April 2003,,,0.046941679
Napa County,Actual,May-03,,,0.042553191
Napa County,Actual,Jun-03,,,0.047419805
Napa County,Actual,Jul-03,,,0.047156727
Napa County,Actual,Aug-03,,,0.047552448
Napa County,Actual,Sep-03,,,0.043055556
Napa County,Actual,Oct-03,,,0.042758621
Napa County,Actual,Nov-03,,,0.053900709
Napa County,Actual,Dec-03,,,0.050578035
Napa County,Actual,Jan-04,,,0.055954089
Napa County,Actual,Feb-04,,,0.051502146
Napa County,Actual,Mar-04,,,0.054054054
Napa County,Actual,April 2004,,,0.045261669
Napa County,Actual,May-04,,,0.041958042
Napa County,Actual,Jun-04,,,0.045454545
Napa County,Actual,Jul-04,,,0.047222222
Napa County,Actual,Aug-04,,,0.042758621
Napa County,Actual,Sep-04,,,0.039402174
Napa County,Actual,Oct-04,,,0.043115438
Napa County,Actual,Nov-04,,,0.051282051
Napa County,Actual,Dec-04,,,0.05065123
Napa County,Actual,Jan-05,,,0.053314121
Napa County,Actual,Feb-05,,,0.049928673
Napa County,Actual,Mar-05,,,0.048433048
Napa County,Actual,April 2005,,,0.042194093
Napa County,Actual,May-05,,,0.038674033
Napa County,Actual,Jun-05,,,0.042582418
Napa County,Actual,Jul-05,,,0.04264099
Napa County,Actual,Aug-05,,,0.041436464
Napa County,Actual,Sep-05,,,0.04
Napa County,Actual,Oct-05,,,0.038408779
Napa County,Actual,Nov-05,,,0.045325779
Napa County,Actual,Dec-05,,,0.043541364
Napa County,Actual,Jan-06,,,0.045387994
Napa County,Actual,Feb-06,,,0.043103448
Napa County,Actual,Mar-06,,,0.042735043
Napa County,Actual,April 2006,,,0.041428571
Napa County,Actual,May-06,,,0.033287101
Napa County,Actual,Jun-06,,,0.036935705
Napa County,Actual,Jul-06,,,0.037940379
Napa County,Actual,Aug-06,,,0.037190083
Napa County,Actual,Sep-06,,,0.034059946
Napa County,Actual,Oct-06,,,0.032214765
Napa County,Actual,Nov-06,,,0.038888889
Napa County,Actual,Dec-06,,,0.03960396
Napa County,Actual,Jan-07,,,0.045133992
Napa County,Actual,Feb-07,,,0.042134831
Napa County,Actual,Mar-07,,,0.040559441
Napa County,Actual,April 2007,,,0.037138927
Napa County,Actual,May-07,,,0.034106412
Napa County,Actual,Jun-07,,,0.037685061
Napa County,Actual,Jul-07,,,0.039946738
Napa County,Actual,Aug-07,,,0.039242219
Napa County,Actual,Sep-07,,,0.037283622
Napa County,Actual,Oct-07,,,0.036793693
Napa County,Actual,Nov-07,,,0.045143639
Napa County,Actual,Dec-07,,,0.047486034
Napa County,Actual,Jan-08,,,0.050340136
Napa County,Actual,Feb-08,,,0.046321526
Napa County,Actual,Mar-08,,,0.047169811
Napa County,Actual,April 2008,,,0.041388518
Napa County,Actual,May-08,,,0.043650794
Napa County,Actual,Jun-08,,,0.047058824
Napa County,Actual,Jul-08,,,0.04993598
Napa County,Actual,Aug-08,,,0.052356021
Napa County,Actual,Sep-08,,,0.05
Napa County,Actual,Oct-08,,,0.052295918
Napa County,Actual,Nov-08,,,0.064777328
Napa County,Actual,Dec-08,,,0.072207084
Napa County,Actual,Jan-09,,,0.08097166
Napa County,Actual,Feb-09,,,0.082099596
Napa County,Actual,Mar-09,,,0.08490566
Napa County,Actual,April 2009,,,0.078457447
Napa County,Actual,May-09,,,0.07651715
Napa County,Actual,Jun-09,,,0.082245431
Napa County,Actual,Jul-09,,,0.082156611
Napa County,Actual,Aug-09,,,0.084210526
Napa County,Actual,Sep-09,,,0.080729167
Napa County,Actual,Oct-09,,,0.081632653
Napa County,Actual,Nov-09,,,0.092866756
Napa County,Actual,Dec-09,,,0.098630137
Napa County,Actual,Jan-10,,,0.114992722
Napa County,Actual,Feb-10,,,0.110144928
Napa County,Actual,Mar-10,,,0.112716763
Napa County,Actual,April 2010,,,0.104584527
Napa County,Actual,May-10,,,0.095035461
Napa County,Actual,Jun-10,,,0.097457627
Napa County,Actual,Jul-10,,,0.097796143
Napa County,Actual,Aug-10,,,0.098176718
Napa County,Actual,Sep-10,,,0.095774648
Napa County,Actual,Oct-10,,,0.092413793
Napa County,Actual,Nov-10,,,0.108069164
Napa County,Actual,Dec-10,,,0.111929308
Napa County,Actual,Jan-11,,,0.11420205
Napa County,Actual,Feb-11,,,0.109011628
Napa County,Actual,Mar-11,,,0.10755814
Napa County,Actual,April 2011,,,0.100574713
Napa County,Actual,May-11,,,0.090909091
Napa County,Actual,Jun-11,,,0.096100279
Napa County,Actual,Jul-11,,,0.09762901
Napa County,Actual,Aug-11,,,0.093314763
Napa County,Actual,Sep-11,,,0.090909091
Napa County,Actual,Oct-11,,,0.085365854
Napa County,Actual,Nov-11,,,0.092827004
Napa County,Actual,Dec-11,,,0.098265896
Napa County,Actual,Jan-12,,,0.100286533
Napa County,Actual,Feb-12,,,0.096453901
Napa County,Actual,Mar-12,,,0.094632768
Napa County,Actual,April 2012,,,0.08869814
Napa County,Actual,May-12,,,0.080110497
Napa County,Actual,Jun-12,,,0.083447332
Napa County,Actual,Jul-12,,,0.083447332
Napa County,Actual,Aug-12,,,0.080711354
Napa County,Actual,Sep-12,,,0.073369565
Napa County,Actual,Oct-12,,,0.072580645
Napa County,Actual,Nov-12,,,0.078541374
Napa County,Actual,Dec-12,,,0.084648494
Napa County,Actual,Jan-13,,,0.089488636
Napa County,Actual,Feb-13,,,0.078651685
Napa County,Actual,Mar-13,,,0.075842697
Napa County,Actual,April 2013,,,0.068150209
Napa County,Actual,May-13,,,0.062162162
Napa County,Actual,Jun-13,,,0.068456376
Napa County,Actual,Jul-13,,,0.068825911
Napa County,Actual,Aug-13,,,0.06442953
Napa County,Actual,Sep-13,,,0.059681698
Napa County,Actual,Oct-13,,,0.061579652
Napa County,Actual,Nov-13,,,0.067039106
Napa County,Actual,Dec-13,,,0.068278805
Napa County,Actual,Jan-14,,,0.070028011
Napa County,Actual,Feb-14,,,0.066390041
Napa County,Actual,Mar-14,,,0.063013699
Napa County,Actual,April 2014,,,0.053206003
Napa County,Actual,May-14,,,0.051351351
Napa County,Actual,Jun-14,,,0.053691275
Napa County,Actual,Jul-14,,,0.056527591
Napa County,Actual,Aug-14,,,0.053981107
Napa County,Actual,Sep-14,,,0.049267643
Napa County,Actual,Oct-14,,,0.048748353
Napa County,Actual,Nov-14,,,0.056786704
Napa County,Actual,Dec-14,,,0.056417489
Napa County,Actual,Jan-15,,,0.058171745
Napa County,Actual,Feb-15,,,0.0521262
Napa County,Actual,Mar-15,,,0.049247606
Napa County,Actual,April 2015,,,0.043184885
Napa County,Actual,May-15,,,0.042609854
Napa County,Actual,Jun-15,,,0.042666667
Napa County,Actual,Jul-15,,,0.045454545
Napa County,Actual,Aug-15,,,0.042666667
Napa County,Actual,Sep-15,,,0.038461538
Napa County,Actual,Oct-15,,,0.043126685
Napa County,Actual,Nov-15,,,0.049723757
Napa County,Actual,Dec-15,,,0.050632911
Napa County,Actual,Jan-16,,,0.050704225
Napa County,Actual,Feb-16,,,0.046896552
Napa County,Actual,Mar-16,,,0.046896552
Napa County,Actual,April 2016,,,0.041039672
Napa County,Actual,May-16,,,0.035326087
Napa County,Actual,Jun-16,,,0.041948579
Napa County,Actual,Jul-16,,,0.041666667
Napa County,Actual,Aug-16,,,0.041891892
Napa County,Actual,Sep-16,,,0.038926174
Napa County,Actual,Oct-16,,,0.039136302
Napa County,Actual,Nov-16,,,0.044630404
Napa County,Actual,Dec-16,,,0.04674221
Napa County,Actual,Jan-17,,,0.049088359
Napa County,Actual,Feb-17,,,0.042699725
Napa County,Actual,Mar-17,,,0.039563438
Napa County,Actual,April 2017,,,0.035519126
Napa County,Actual,May-17,,,0.032388664
Napa County,Actual,Jun-17,,,0.034759358
Napa County,Actual,Jul-17,,,0.035761589
Napa County,Actual,Aug-17,,,0.034759358
Napa County,Actual,Sep-17,,,0.030343008
Napa County,Actual,Oct-17,,,0.032786885
Napa County,Actual,Nov-17,,,0.034867503
Napa County,Actual,Dec-17,,,0.036775106
Napa County,Actual,Jan-18,,,0.038942976
Napa County,Actual,Feb-18,,,0.033783784
Napa County,Actual,Mar-18,,,0.032520325
Napa County,Actual,April 2018,,,0.028340081
Napa County,Actual,May-18,,,0.02384106
Napa County,Actual,Jun-18,,,0.028947368
Napa County,Actual,Jul-18,,,0.028871391
Napa County,Actual,Aug-18,,,0.027925532
Napa County,Actual,Sep-18,,,0.024967148
Napa County,Actual,Oct-18,,,0.025065963
Napa County,Actual,Nov-18,,,0.02585034
Napa County,Actual,Dec-18,,,0.031767956
Napa County,Actual,Jan-19,,,0.039402174
Napa County,Actual,Feb-19,,,0.033467202
Napa County,Actual,Mar-19,,,0.034946237
Napa County,Actual,April 2019,,,0.027027027
Napa County,Actual,May-19,,,0.022727273
Napa County,Actual,Jun-19,,,0.027962716
Napa County,Actual,Jul-19,,,0.03030303
Napa County,Actual,Aug-19,,,0.026560425
Solano County,Estimate,Sep-19,0.029540267,0.038621461,0.034080864
Solano County,Estimate,Oct-19,0.028595091,0.039287732,0.033941411
Solano County,Estimate,Nov-19,0.027756448,0.040400943,0.034078695
Solano County,Estimate,Dec-19,0.026393508,0.041278367,0.033835937
Solano County,Estimate,Jan-20,0.031231567,0.04860392,0.039917743
Solano County,Estimate,Feb-20,0.027624471,0.047700349,0.03766241
Solano County,Estimate,Mar-20,0.025198594,0.048170851,0.036684723
Solano County,Estimate,April 2020,0.017995677,0.044039652,0.031017664
Solano County,Estimate,May-20,0.014107956,0.04338545,0.028746703
Solano County,Estimate,Jun-20,0.017876402,0.050538499,0.034207451
Solano County,Estimate,Jul-20,0.018054377,0.054243465,0.036148921
Solano County,Estimate,Aug-20,0.013000037,0.0528513,0.032925669
Solano County,Estimate,Sep-20,0.006710488,0.050578122,0.028644305
Solano County,Estimate,Oct-20,0.004622695,0.052387009,0.028504852
Solano County,Estimate,Nov-20,0.002750816,0.054533456,0.028642136
Solano County,Estimate,Dec-20,0.00044028,0.056358477,0.028399378
Solano County,Actual,Jan-90,,,0.0475
Solano County,Actual,Feb-90,,,0.045991299
Solano County,Actual,Mar-90,,,0.046468401
Solano County,Actual,April 1990,,,0.04587156
Solano County,Actual,May-90,,,0.042219542
Solano County,Actual,Jun-90,,,0.044856459
Solano County,Actual,Jul-90,,,0.048320566
Solano County,Actual,Aug-90,,,0.045211184
Solano County,Actual,Sep-90,,,0.046594982
Solano County,Actual,Oct-90,,,0.050571945
Solano County,Actual,Nov-90,,,0.055386488
Solano County,Actual,Dec-90,,,0.056672761
Solano County,Actual,Jan-91,,,0.068860451
Solano County,Actual,Feb-91,,,0.067961165
Solano County,Actual,Mar-91,,,0.070175439
Solano County,Actual,April 1991,,,0.064903846
Solano County,Actual,May-91,,,0.06182473
Solano County,Actual,Jun-91,,,0.063245823
Solano County,Actual,Jul-91,,,0.0622431
Solano County,Actual,Aug-91,,,0.056973294
Solano County,Actual,Sep-91,,,0.058188362
Solano County,Actual,Oct-91,,,0.056220096
Solano County,Actual,Nov-91,,,0.058645707
Solano County,Actual,Dec-91,,,0.058930741
Solano County,Actual,Jan-92,,,0.073083779
Solano County,Actual,Feb-92,,,0.075971731
Solano County,Actual,Mar-92,,,0.072352941
Solano County,Actual,April 1992,,,0.069411765
Solano County,Actual,May-92,,,0.068341121
Solano County,Actual,Jun-92,,,0.073101085
Solano County,Actual,Jul-92,,,0.071950534
Solano County,Actual,Aug-92,,,0.07480315
Solano County,Actual,Sep-92,,,0.075663467
Solano County,Actual,Oct-92,,,0.072405929
Solano County,Actual,Nov-92,,,0.075678798
Solano County,Actual,Dec-92,,,0.078079815
Solano County,Actual,Jan-93,,,0.089017341
Solano County,Actual,Feb-93,,,0.089491917
Solano County,Actual,Mar-93,,,0.086455331
Solano County,Actual,April 1993,,,0.082946636
Solano County,Actual,May-93,,,0.081609195
Solano County,Actual,Jun-93,,,0.085214447
Solano County,Actual,Jul-93,,,0.082543224
Solano County,Actual,Aug-93,,,0.077224398
Solano County,Actual,Sep-93,,,0.078054299
Solano County,Actual,Oct-93,,,0.076966933
Solano County,Actual,Nov-93,,,0.074652778
Solano County,Actual,Dec-93,,,0.074052478
Solano County,Actual,Jan-94,,,0.086527294
Solano County,Actual,Feb-94,,,0.083236994
Solano County,Actual,Mar-94,,,0.082462253
Solano County,Actual,April 1994,,,0.077906977
Solano County,Actual,May-94,,,0.073690271
Solano County,Actual,Jun-94,,,0.078018223
Solano County,Actual,Jul-94,,,0.076707727
Solano County,Actual,Aug-94,,,0.074929577
Solano County,Actual,Sep-94,,,0.072153326
Solano County,Actual,Oct-94,,,0.071148459
Solano County,Actual,Nov-94,,,0.070285714
Solano County,Actual,Dec-94,,,0.068351522
Solano County,Actual,Jan-95,,,0.087212728
Solano County,Actual,Feb-95,,,0.079765396
Solano County,Actual,Mar-95,,,0.081128748
Solano County,Actual,April 1995,,,0.083136792
Solano County,Actual,May-95,,,0.078730905
Solano County,Actual,Jun-95,,,0.081018519
Solano County,Actual,Jul-95,,,0.082951945
Solano County,Actual,Aug-95,,,0.077541643
Solano County,Actual,Sep-95,,,0.079538905
Solano County,Actual,Oct-95,,,0.07458405
Solano County,Actual,Nov-95,,,0.072684642
Solano County,Actual,Dec-95,,,0.070791196
Solano County,Actual,Jan-96,,,0.089454976
Solano County,Actual,Feb-96,,,0.085831864
Solano County,Actual,Mar-96,,,0.084259801
Solano County,Actual,April 1996,,,0.083874778
Solano County,Actual,May-96,,,0.078703704
Solano County,Actual,Jun-96,,,0.075826682
Solano County,Actual,Jul-96,,,0.078784468
Solano County,Actual,Aug-96,,,0.071063104
Solano County,Actual,Sep-96,,,0.071670429
Solano County,Actual,Oct-96,,,0.070574843
Solano County,Actual,Nov-96,,,0.06954023
Solano County,Actual,Dec-96,,,0.067090804
Solano County,Actual,Jan-97,,,0.079190751
Solano County,Actual,Feb-97,,,0.074180564
Solano County,Actual,Mar-97,,,0.072241183
Solano County,Actual,April 1997,,,0.066705003
Solano County,Actual,May-97,,,0.065229722
Solano County,Actual,Jun-97,,,0.068004459
Solano County,Actual,Jul-97,,,0.066481994
Solano County,Actual,Aug-97,,,0.064159292
Solano County,Actual,Sep-97,,,0.060472787
Solano County,Actual,Oct-97,,,0.0567297
Solano County,Actual,Nov-97,,,0.05623608
Solano County,Actual,Dec-97,,,0.054220235
Solano County,Actual,Jan-98,,,0.068477646
Solano County,Actual,Feb-98,,,0.064752252
Solano County,Actual,Mar-98,,,0.063509749
Solano County,Actual,April 1998,,,0.05509182
Solano County,Actual,May-98,,,0.053472988
Solano County,Actual,Jun-98,,,0.058247142
Solano County,Actual,Jul-98,,,0.057266343
Solano County,Actual,Aug-98,,,0.052489177
Solano County,Actual,Sep-98,,,0.051779935
Solano County,Actual,Oct-98,,,0.049702863
Solano County,Actual,Nov-98,,,0.047463175
Solano County,Actual,Dec-98,,,0.045529347
Solano County,Actual,Jan-99,,,0.055464927
Solano County,Actual,Feb-99,,,0.054535637
Solano County,Actual,Mar-99,,,0.052066559
Solano County,Actual,April 1999,,,0.047286405
Solano County,Actual,May-99,,,0.041932059
Solano County,Actual,Jun-99,,,0.045621395
Solano County,Actual,Jul-99,,,0.047966632
Solano County,Actual,Aug-99,,,0.044549266
Solano County,Actual,Sep-99,,,0.044210526
Solano County,Actual,Oct-99,,,0.041515309
Solano County,Actual,Nov-99,,,0.040880503
Solano County,Actual,Dec-99,,,0.039050132
Solano County,Actual,Jan-00,,,0.054945055
Solano County,Actual,Feb-00,,,0.05359001
Solano County,Actual,Mar-00,,,0.053830228
Solano County,Actual,April 2000,,,0.046487603
Solano County,Actual,May-00,,,0.046185781
Solano County,Actual,Jun-00,,,0.047959184
Solano County,Actual,Jul-00,,,0.04849413
Solano County,Actual,Aug-00,,,0.045754957
Solano County,Actual,Sep-00,,,0.041067762
Solano County,Actual,Oct-00,,,0.040020523
Solano County,Actual,Nov-00,,,0.041389882
Solano County,Actual,Dec-00,,,0.038323965
Solano County,Actual,Jan-01,,,0.047300771
Solano County,Actual,Feb-01,,,0.044684129
Solano County,Actual,Mar-01,,,0.046357616
Solano County,Actual,April 2001,,,0.0419652
Solano County,Actual,May-01,,,0.039285714
Solano County,Actual,Jun-01,,,0.045154744
Solano County,Actual,Jul-01,,,0.045890066
Solano County,Actual,Aug-01,,,0.047165078
Solano County,Actual,Sep-01,,,0.044455544
Solano County,Actual,Oct-01,,,0.047955578
Solano County,Actual,Nov-01,,,0.05119108
Solano County,Actual,Dec-01,,,0.0508647
Solano County,Actual,Jan-02,,,0.059626074
Solano County,Actual,Feb-02,,,0.056443556
Solano County,Actual,Mar-02,,,0.058677275
Solano County,Actual,April 2002,,,0.055776892
Solano County,Actual,May-02,,,0.052160954
Solano County,Actual,Jun-02,,,0.058910891
Solano County,Actual,Jul-02,,,0.060264576
Solano County,Actual,Aug-02,,,0.058794708
Solano County,Actual,Sep-02,,,0.055229717
Solano County,Actual,Oct-02,,,0.05582762
Solano County,Actual,Nov-02,,,0.06003937
Solano County,Actual,Dec-02,,,0.058707449
Solano County,Actual,Jan-03,,,0.067680235
Solano County,Actual,Feb-03,,,0.064941406
Solano County,Actual,Mar-03,,,0.064814815
Solano County,Actual,April 2003,,,0.061981454
Solano County,Actual,May-03,,,0.059197652
Solano County,Actual,Jun-03,,,0.066375969
Solano County,Actual,Jul-03,,,0.064891041
Solano County,Actual,Aug-03,,,0.062196307
Solano County,Actual,Sep-03,,,0.059338521
Solano County,Actual,Oct-03,,,0.058538945
Solano County,Actual,Nov-03,,,0.061313869
Solano County,Actual,Dec-03,,,0.057560976
Solano County,Actual,Jan-04,,,0.065853659
Solano County,Actual,Feb-04,,,0.063142438
Solano County,Actual,Mar-04,,,0.066212269
Solano County,Actual,April 2004,,,0.059082031
Solano County,Actual,May-04,,,0.055202736
Solano County,Actual,Jun-04,,,0.059535334
Solano County,Actual,Jul-04,,,0.060431655
Solano County,Actual,Aug-04,,,0.055876686
Solano County,Actual,Sep-04,,,0.051591128
Solano County,Actual,Oct-04,,,0.052606178
Solano County,Actual,Nov-04,,,0.054939759
Solano County,Actual,Dec-04,,,0.053242982
Solano County,Actual,Jan-05,,,0.059454191
Solano County,Actual,Feb-05,,,0.0593963
Solano County,Actual,Mar-05,,,0.057655039
Solano County,Actual,April 2005,,,0.053114437
Solano County,Actual,May-05,,,0.050700145
Solano County,Actual,Jun-05,,,0.054092867
Solano County,Actual,Jul-05,,,0.055950688
Solano County,Actual,Aug-05,,,0.05170778
Solano County,Actual,Sep-05,,,0.050662879
Solano County,Actual,Oct-05,,,0.049833887
Solano County,Actual,Nov-05,,,0.051551313
Solano County,Actual,Dec-05,,,0.047413793
Solano County,Actual,Jan-06,,,0.052682455
Solano County,Actual,Feb-06,,,0.052249637
Solano County,Actual,Mar-06,,,0.052504817
Solano County,Actual,April 2006,,,0.050314465
Solano County,Actual,May-06,,,0.045366795
Solano County,Actual,Jun-06,,,0.049014897
Solano County,Actual,Jul-06,,,0.051806084
Solano County,Actual,Aug-06,,,0.048141087
Solano County,Actual,Sep-06,,,0.04512722
Solano County,Actual,Oct-06,,,0.04418828
Solano County,Actual,Nov-06,,,0.047251688
Solano County,Actual,Dec-06,,,0.045915901
Solano County,Actual,Jan-07,,,0.053423992
Solano County,Actual,Feb-07,,,0.052350945
Solano County,Actual,Mar-07,,,0.051183003
Solano County,Actual,April 2007,,,0.048934109
Solano County,Actual,May-07,,,0.047041707
Solano County,Actual,Jun-07,,,0.052429052
Solano County,Actual,Jul-07,,,0.05661275
Solano County,Actual,Aug-07,,,0.053886505
Solano County,Actual,Sep-07,,,0.052857143
Solano County,Actual,Oct-07,,,0.053033923
Solano County,Actual,Nov-07,,,0.054761905
Solano County,Actual,Dec-07,,,0.056856187
Solano County,Actual,Jan-08,,,0.062589584
Solano County,Actual,Feb-08,,,0.060969755
Solano County,Actual,Mar-08,,,0.063484487
Solano County,Actual,April 2008,,,0.058345289
Solano County,Actual,May-08,,,0.061634018
Solano County,Actual,Jun-08,,,0.067458432
Solano County,Actual,Jul-08,,,0.071563089
Solano County,Actual,Aug-08,,,0.072941176
